BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
173;Hittnau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;115.00;%;Prozent;
173;Hittnau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;112.00;%;Prozent;
173;Hittnau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;112.00;%;Prozent;
173;Hittnau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;112.00;%;Prozent;
173;Hittnau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;116.00;%;Prozent;
173;Hittnau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;118.00;%;Prozent;
173;Hittnau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;122.00;%;Prozent;
173;Hittnau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;119.00;%;Prozent;
174;Illnau-Effretikon (bis 2015);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;115.00;%;Prozent;
174;Illnau-Effretikon (bis 2015);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;115.00;%;Prozent;
174;Illnau-Effretikon (bis 2015);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;115.00;%;Prozent;
174;Illnau-Effretikon (bis 2015);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;115.00;%;Prozent;
175;Kyburg (bis 2015);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
175;Kyburg (bis 2015);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
175;Kyburg (bis 2015);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;124.00;%;Prozent;
175;Kyburg (bis 2015);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;124.00;%;Prozent;
176;Lindau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;115.00;%;Prozent;
176;Lindau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;115.00;%;Prozent;
176;Lindau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;115.00;%;Prozent;
176;Lindau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;115.00;%;Prozent;
176;Lindau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;115.00;%;Prozent;
176;Lindau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;115.00;%;Prozent;
176;Lindau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;115.00;%;Prozent;
176;Lindau;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;110.00;%;Prozent;
177;Pfäffikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;106.00;%;Prozent;
177;Pfäffikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;102.00;%;Prozent;
177;Pfäffikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;102.00;%;Prozent;
177;Pfäffikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;102.00;%;Prozent;
177;Pfäffikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;105.00;%;Prozent;
177;Pfäffikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;105.00;%;Prozent;
177;Pfäffikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;110.00;%;Prozent;
177;Pfäffikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;110.00;%;Prozent;
178;Russikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;113.00;%;Prozent;
178;Russikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;113.00;%;Prozent;
178;Russikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;113.00;%;Prozent;
178;Russikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;113.00;%;Prozent;
178;Russikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;113.00;%;Prozent;
178;Russikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;113.00;%;Prozent;
178;Russikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;113.00;%;Prozent;
178;Russikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;113.00;%;Prozent;
179;Sternenberg (bis 2014);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
179;Sternenberg (bis 2014);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
179;Sternenberg (bis 2014);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;124.00;%;Prozent;
180;Weisslingen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;101.00;%;Prozent;
180;Weisslingen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;101.00;%;Prozent;
180;Weisslingen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;101.00;%;Prozent;
180;Weisslingen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;101.00;%;Prozent;
180;Weisslingen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;101.00;%;Prozent;
180;Weisslingen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;101.00;%;Prozent;
180;Weisslingen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;106.00;%;Prozent;
180;Weisslingen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;106.00;%;Prozent;
181;Wila;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
181;Wila;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
181;Wila;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;124.00;%;Prozent;
181;Wila;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;124.00;%;Prozent;
181;Wila;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;124.00;%;Prozent;
181;Wila;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;124.00;%;Prozent;
181;Wila;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;127.00;%;Prozent;
181;Wila;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;127.00;%;Prozent;
182;Wildberg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
182;Wildberg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;119.00;%;Prozent;
182;Wildberg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;119.00;%;Prozent;
182;Wildberg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;119.00;%;Prozent;
182;Wildberg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;129.00;%;Prozent;
182;Wildberg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;130.00;%;Prozent;
182;Wildberg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;131.00;%;Prozent;
182;Wildberg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;127.00;%;Prozent;
191;Dübendorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;106.00;%;Prozent;
191;Dübendorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;106.00;%;Prozent;
191;Dübendorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;106.00;%;Prozent;
191;Dübendorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;105.00;%;Prozent;
191;Dübendorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;105.00;%;Prozent;
191;Dübendorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;105.00;%;Prozent;
191;Dübendorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;100.00;%;Prozent;
191;Dübendorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;99.00;%;Prozent;
192;Egg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;95.00;%;Prozent;
192;Egg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;95.00;%;Prozent;
192;Egg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;98.00;%;Prozent;
192;Egg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;98.00;%;Prozent;
192;Egg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;98.00;%;Prozent;
192;Egg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;98.00;%;Prozent;
192;Egg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;98.00;%;Prozent;
192;Egg;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;98.00;%;Prozent;
193;Fällanden;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;93.00;%;Prozent;
193;Fällanden;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;93.00;%;Prozent;
193;Fällanden;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;93.00;%;Prozent;
193;Fällanden;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;93.00;%;Prozent;
193;Fällanden;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;96.00;%;Prozent;
193;Fällanden;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;96.00;%;Prozent;
193;Fällanden;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;96.00;%;Prozent;
193;Fällanden;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;103.00;%;Prozent;
194;Greifensee;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;98.00;%;Prozent;
194;Greifensee;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;94.00;%;Prozent;
194;Greifensee;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;93.00;%;Prozent;
194;Greifensee;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;93.00;%;Prozent;
194;Greifensee;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;93.00;%;Prozent;
194;Greifensee;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;91.00;%;Prozent;
194;Greifensee;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;91.00;%;Prozent;
194;Greifensee;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;94.00;%;Prozent;
195;Maur;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;82.00;%;Prozent;
195;Maur;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;82.00;%;Prozent;
195;Maur;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;87.00;%;Prozent;
195;Maur;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;87.00;%;Prozent;
195;Maur;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;87.00;%;Prozent;
195;Maur;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;87.00;%;Prozent;
195;Maur;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;87.00;%;Prozent;
195;Maur;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;87.00;%;Prozent;
196;Mönchaltorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;111.00;%;Prozent;
196;Mönchaltorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;106.00;%;Prozent;
196;Mönchaltorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;106.00;%;Prozent;
196;Mönchaltorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;106.00;%;Prozent;
196;Mönchaltorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;111.00;%;Prozent;
196;Mönchaltorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;111.00;%;Prozent;
196;Mönchaltorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;111.00;%;Prozent;
196;Mönchaltorf;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;111.00;%;Prozent;
197;Schwerzenbach;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;91.00;%;Prozent;
197;Schwerzenbach;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;96.00;%;Prozent;
197;Schwerzenbach;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;96.00;%;Prozent;
197;Schwerzenbach;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;99.00;%;Prozent;
197;Schwerzenbach;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;103.00;%;Prozent;
197;Schwerzenbach;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;103.00;%;Prozent;
197;Schwerzenbach;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;103.00;%;Prozent;
197;Schwerzenbach;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;99.00;%;Prozent;
198;Uster;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;110.00;%;Prozent;
198;Uster;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;108.91;%;Prozent;
198;Uster;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;108.82;%;Prozent;
198;Uster;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;108.83;%;Prozent;
198;Uster;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;108.80;%;Prozent;
198;Uster;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;108.59;%;Prozent;
198;Uster;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;108.60;%;Prozent;
198;Uster;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;108.53;%;Prozent;
199;Volketswil;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;95.00;%;Prozent;
199;Volketswil;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;95.00;%;Prozent;
199;Volketswil;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;95.00;%;Prozent;
199;Volketswil;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;95.00;%;Prozent;
199;Volketswil;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;100.00;%;Prozent;
199;Volketswil;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;100.00;%;Prozent;
199;Volketswil;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;103.00;%;Prozent;
199;Volketswil;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;103.00;%;Prozent;
200;Wangen-Brüttisellen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;99.00;%;Prozent;
200;Wangen-Brüttisellen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;96.00;%;Prozent;
200;Wangen-Brüttisellen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;96.00;%;Prozent;
200;Wangen-Brüttisellen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;96.00;%;Prozent;
200;Wangen-Brüttisellen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;96.00;%;Prozent;
200;Wangen-Brüttisellen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;96.00;%;Prozent;
200;Wangen-Brüttisellen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;98.00;%;Prozent;
200;Wangen-Brüttisellen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;98.00;%;Prozent;
211;Altikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;112.00;%;Prozent;
211;Altikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;112.00;%;Prozent;
211;Altikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;112.00;%;Prozent;
211;Altikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;112.00;%;Prozent;
211;Altikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;112.00;%;Prozent;
211;Altikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;114.00;%;Prozent;
211;Altikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;114.00;%;Prozent;
211;Altikon;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;114.00;%;Prozent;
212;Bertschikon (bis 2013);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;107.00;%;Prozent;
212;Bertschikon (bis 2013);Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;87.00;%;Prozent;
213;Brütten;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;83.00;%;Prozent;
213;Brütten;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;86.00;%;Prozent;
213;Brütten;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;86.00;%;Prozent;
213;Brütten;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;89.00;%;Prozent;
213;Brütten;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;89.00;%;Prozent;
213;Brütten;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;89.00;%;Prozent;
213;Brütten;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2018;89.00;%;Prozent;
213;Brütten;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2019;89.00;%;Prozent;
214;Dägerlen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;117.00;%;Prozent;
214;Dägerlen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;115.27;%;Prozent;
214;Dägerlen;Öffentliche Finanzen;Steuerfüsse;natürliche Personen;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;115.32;%;Prozent;
